Year,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DataValueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1
2020,2021,KY,Kentucky,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,77.8,77.8,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,63.6,87.6,Race/Ethnicity,"Black, non-Hispanic",21,ORH,ORH04,CRDPREV,RACE,BLK
2020,2021,LA,Louisiana,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,56.1,56.1,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,33.4,76.5,Race/Ethnicity,"Asian, non-Hispanic",22,ORH,ORH04,CRDPREV,RACE,ASN
2020,2021,MN,Minnesota,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,75.5,75.5,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,63.6,84.4,Race/Ethnicity,"Multiracial, non-Hispanic",27,ORH,ORH04,CRDPREV,RACE,MRC
2020,2021,ME,Maine,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,75.6,75.6,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,62.1,85.4,Race/Ethnicity,"Multiracial, non-Hispanic",23,ORH,ORH04,CRDPREV,RACE,MRC
2020,2021,MS,Mississippi,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,79.6,79.6,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,66.1,88.6,Race/Ethnicity,"Multiracial, non-Hispanic",28,ORH,ORH04,CRDPREV,RACE,MRC
2020,2021,MO,Missouri,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,73.5,73.5,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,59.3,84.1,Race/Ethnicity,Hispanic,29,ORH,ORH04,CRDPREV,RACE,HIS
2020,2021,MO,Missouri,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,68.9,68.9,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,56.3,79.2,Race/Ethnicity,"Black, non-Hispanic",29,ORH,ORH04,CRDPREV,RACE,BLK
2020,2021,MT,Montana,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,78.5,78.5,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,56.5,91.1,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",30,ORH,ORH04,CRDPREV,RACE,AIAN
2020,2021,MA,Massachusetts,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,83.3,83.3,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,69.4,91.7,Race/Ethnicity,"Black, non-Hispanic",25,ORH,ORH04,CRDPREV,RACE,BLK
2020,2021,MN,Minnesota,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,58.6,58.6,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,42.3,73.1,Race/Ethnicity,"Black, non-Hispanic",27,ORH,ORH04,CRDPREV,RACE,BLK
2020,2021,MT,Montana,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,83.4,83.4,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,69.5,91.7,Race/Ethnicity,Hispanic,30,ORH,ORH04,CRDPREV,RACE,HIS
2020,2021,OK,Oklahoma,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,74.5,74.5,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,59.9,85.1,Race/Ethnicity,"Black, non-Hispanic",40,ORH,ORH04,CRDPREV,RACE,BLK
2020,2021,OH,Ohio,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,68.2,68.2,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,54.1,79.5,Race/Ethnicity,Hispanic,39,ORH,ORH04,CRDPREV,RACE,HIS
2020,2021,NM,New Mexico,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,82.7,82.7,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,64.2,92.7,Race/Ethnicity,"Asian, non-Hispanic",35,ORH,ORH04,CRDPREV,RACE,ASN
2020,2021,NY,New York,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,73.4,73.4,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,62.0,82.3,Race/Ethnicity,"Black, non-Hispanic",36,ORH,ORH04,CRDPREV,RACE,BLK
2020,2021,NY,New York,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,63.2,63.2,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,49.7,74.9,Race/Ethnicity,"Multiracial, non-Hispanic",36,ORH,ORH04,CRDPREV,RACE,MRC
2020,2021,ND,North Dakota,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,54.6,54.6,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,35.0,73.0,Race/Ethnicity,"Black, non-Hispanic",38,ORH,ORH04,CRDPREV,RACE,BLK
2020,2021,OR,Oregon,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,80.6,80.6,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,66.6,89.7,Race/Ethnicity,"Black, non-Hispanic",41,ORH,ORH04,CRDPREV,RACE,BLK
2020,2021,OK,Oklahoma,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,68.1,68.1,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,45.5,84.5,Race/Ethnicity,"Asian, non-Hispanic",40,ORH,ORH04,CRDPREV,RACE,ASN
2020,2021,NV,Nevada,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,65.6,65.6,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,52.7,76.5,Race/Ethnicity,"Asian, non-Hispanic",32,ORH,ORH04,CRDPREV,RACE,ASN
2020,2021,NV,Nevada,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,66.5,66.5,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,53.4,77.5,Race/Ethnicity,"Black, non-Hispanic",32,ORH,ORH04,CRDPREV,RACE,BLK
2020,2021,NM,New Mexico,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,80.6,80.6,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,66.4,89.7,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",35,ORH,ORH04,CRDPREV,RACE,AIAN
2020,2021,OH,Ohio,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,67.3,67.3,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,53.5,78.6,Race/Ethnicity,"Multiracial, non-Hispanic",39,ORH,ORH04,CRDPREV,RACE,MRC
2020,2021,NM,New Mexico,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,68.6,68.6,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,45.6,85.1,Race/Ethnicity,"Multiracial, non-Hispanic",35,ORH,ORH04,CRDPREV,RACE,MRC
2020,2021,NY,New York,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,70.0,70.0,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,57.6,80.0,Race/Ethnicity,"Asian, non-Hispanic",36,ORH,ORH04,CRDPREV,RACE,ASN
2020,2021,NJ,New Jersey,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,75.5,75.5,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,64.1,84.2,Race/Ethnicity,"Black, non-Hispanic",34,ORH,ORH04,CRDPREV,RACE,BLK
2020,2021,NH,New Hampshire,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,74.4,74.4,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,52.1,88.6,Race/Ethnicity,"Asian, non-Hispanic",33,ORH,ORH04,CRDPREV,RACE,ASN
2020,2021,ND,North Dakota,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,64.0,64.0,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,47.1,78.0,Race/Ethnicity,Hispanic,38,ORH,ORH04,CRDPREV,RACE,HIS
2020,2021,NH,New Hampshire,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,79.4,79.4,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,65.9,88.4,Race/Ethnicity,Hispanic,33,ORH,ORH04,CRDPREV,RACE,HIS
2020,2021,OK,Oklahoma,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,62.2,62.2,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,45.9,76.2,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",40,ORH,ORH04,CRDPREV,RACE,AIAN
2020,2021,NC,North Carolina,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,78.1,78.1,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,66.4,86.5,Race/Ethnicity,Hispanic,37,ORH,ORH04,CRDPREV,RACE,HIS
2020,2021,NE,Nebraska,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,73.4,73.4,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,56.5,85.4,Race/Ethnicity,"Black, non-Hispanic",31,ORH,ORH04,CRDPREV,RACE,BLK
2020,2021,OR,Oregon,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,80.9,80.9,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,54.0,93.8,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",41,ORH,ORH04,CRDPREV,RACE,AIAN
2020,2021,NC,North Carolina,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,58.5,58.5,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,35.0,78.7,Race/Ethnicity,"Asian, non-Hispanic",37,ORH,ORH04,CRDPREV,RACE,ASN
2020,2021,NJ,New Jersey,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,76.0,76.0,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,62.9,85.5,Race/Ethnicity,"Multiracial, non-Hispanic",34,ORH,ORH04,CRDPREV,RACE,MRC
2020,2021,NE,Nebraska,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,80.3,80.3,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,65.5,89.8,Race/Ethnicity,"Asian, non-Hispanic",31,ORH,ORH04,CRDPREV,RACE,ASN
2020,2021,ND,North Dakota,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,65.0,65.0,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,33.2,87.4,Race/Ethnicity,"Asian, non-Hispanic",38,ORH,ORH04,CRDPREV,RACE,ASN
2020,2021,OH,Ohio,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,56.3,56.3,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,41.4,70.1,Race/Ethnicity,"Asian, non-Hispanic",39,ORH,ORH04,CRDPREV,RACE,ASN
2020,2021,TN,Tennessee,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,67.6,67.6,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,53.6,79.0,Race/Ethnicity,Hispanic,47,ORH,ORH04,CRDPREV,RACE,HIS
2020,2021,TN,Tennessee,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,80.3,80.3,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,66.9,89.1,Race/Ethnicity,"Multiracial, non-Hispanic",47,ORH,ORH04,CRDPREV,RACE,MRC
2020,2021,SD,South Dakota,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,71.3,71.3,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,53.0,84.5,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",46,ORH,ORH04,CRDPREV,RACE,AIAN
2020,2021,TN,Tennessee,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,70.9,70.9,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,48.3,86.4,Race/Ethnicity,"Asian, non-Hispanic",47,ORH,ORH04,CRDPREV,RACE,ASN
